data,liczba_wzmianek,sredni_tone,zrodlo
2016-05-28,57,-0.34197024396970466,gdelt_gkg_balanced
2016-05-29,106,-0.1833242701164723,gdelt_gkg_balanced
2016-05-30,288,-0.830927547164432,gdelt_gkg_balanced
2016-05-31,349,-1.4340039462627674,gdelt_gkg_balanced
2016-06-01,247,-1.5543390573812543,gdelt_gkg_balanced
2016-06-02,167,-1.5680805167545402,gdelt_gkg_balanced
2016-06-03,148,-1.0840511335223273,gdelt_gkg_balanced
2016-06-04,92,-1.6141575354909354,gdelt_gkg_balanced
2016-06-05,66,-0.2401956413566593,gdelt_gkg_balanced
2016-06-06,286,-2.382018598571982,gdelt_gkg_balanced
2016-06-07,227,-1.2080808195099304,gdelt_gkg_balanced
2016-06-08,180,-0.8889162913946349,gdelt_gkg_balanced
2016-06-09,254,-1.9227807001179156,gdelt_gkg_balanced
2016-06-10,223,-2.8808002603022254,gdelt_gkg_balanced
2016-06-11,58,-0.8195254156433985,gdelt_gkg_balanced
2016-06-12,44,-0.8215313551067105,gdelt_gkg_balanced
2016-06-13,252,-0.5367290801790726,gdelt_gkg_balanced
2016-06-14,347,-0.5921652128542811,gdelt_gkg_balanced
2016-06-15,225,-0.685263099200993,gdelt_gkg_balanced
2016-06-16,205,-0.2538744930964983,gdelt_gkg_balanced
2016-06-17,220,-0.9958765629206957,gdelt_gkg_balanced
2016-06-18,141,-2.20167413130062,gdelt_gkg_balanced
2016-06-19,72,-0.9036539852827139,gdelt_gkg_balanced
2016-06-20,191,-0.7633389313947013,gdelt_gkg_balanced
2016-06-21,197,-0.26688329291646307,gdelt_gkg_balanced
2016-06-22,155,-1.0235642947392292,gdelt_gkg_balanced
2016-06-23,260,-0.4607221484380893,gdelt_gkg_balanced
2016-06-24,314,0.1924814795891571,gdelt_gkg_balanced
2016-06-25,84,-0.7805609269390743,gdelt_gkg_balanced
2016-06-26,58,-0.4925753330835397,gdelt_gkg_balanced
2016-06-27,173,-0.3671380782709871,gdelt_gkg_balanced
2016-06-28,194,-0.46351429759350055,gdelt_gkg_balanced
2016-06-29,170,-0.1837629203615352,gdelt_gkg_balanced
2016-06-30,127,0.43566597364136317,gdelt_gkg_balanced
2016-07-01,120,-0.6445661125613847,gdelt_gkg_balanced
2016-11-23,168,-0.313755477769211,gdelt_gkg_balanced
2016-11-24,98,-0.8626802715417764,gdelt_gkg_balanced
