data,liczba_wzmianek,sredni_tone,zrodlo
2019-06-10,262,-0.5765428162123735,gdelt_gkg_strong
2019-06-11,319,-0.3554050656987823,gdelt_gkg_strong
2019-06-12,267,-0.011383952089622548,gdelt_gkg_strong
2019-06-13,356,-0.6427954392789733,gdelt_gkg_strong
2019-06-14,378,-1.1016295672491738,gdelt_gkg_strong
2019-06-15,148,-0.8039864715823472,gdelt_gkg_strong
2019-06-16,113,-0.056007389521683645,gdelt_gkg_strong
2019-06-17,373,-0.8170569920380785,gdelt_gkg_strong
2019-06-18,1067,-0.412957694113215,gdelt_gkg_strong
2019-06-19,784,-0.6633856995388159,gdelt_gkg_strong
2019-06-20,712,-1.2572827999557645,gdelt_gkg_strong
2019-06-21,550,-1.0170037077729854,gdelt_gkg_strong
2019-06-22,225,-1.1014785504679638,gdelt_gkg_strong
2019-06-23,162,-1.2014741811772542,gdelt_gkg_strong
2019-06-24,467,-1.2379516607008139,gdelt_gkg_strong
2019-06-25,648,-0.9701220709836978,gdelt_gkg_strong
2019-06-26,631,-1.0510852374813,gdelt_gkg_strong
2019-06-27,532,-1.003012515917137,gdelt_gkg_strong
2019-06-28,409,-1.4609350373724477,gdelt_gkg_strong
2019-06-29,201,-0.38184700322120435,gdelt_gkg_strong
2019-06-30,183,-0.801848964544616,gdelt_gkg_strong
2019-07-01,369,-1.5661048369096568,gdelt_gkg_strong
2019-07-02,427,-1.133846501141059,gdelt_gkg_strong
2019-07-03,433,-1.2516733223747054,gdelt_gkg_strong
2019-07-04,265,-1.1670052299301499,gdelt_gkg_strong
2019-07-05,295,-0.7115777033962805,gdelt_gkg_strong
2019-07-06,144,-0.824105114183284,gdelt_gkg_strong
2019-07-07,99,-1.1113379646033592,gdelt_gkg_strong
2019-07-08,328,-0.4625495426056188,gdelt_gkg_strong
2019-07-09,378,-0.6577004215589687,gdelt_gkg_strong
2019-07-10,361,-0.8304893507962026,gdelt_gkg_strong
2019-07-11,390,-1.000732519826314,gdelt_gkg_strong
2019-07-12,599,-2.026832262723614,gdelt_gkg_strong
2019-07-13,208,-1.6264063739079961,gdelt_gkg_strong
2019-07-14,150,-1.7385250130086343,gdelt_gkg_strong
2019-07-15,533,-1.2484068553968473,gdelt_gkg_strong
2019-07-16,838,-1.273217862449371,gdelt_gkg_strong
2019-07-17,686,-1.493326700715927,gdelt_gkg_strong
2019-07-18,592,-1.5130545734810084,gdelt_gkg_strong
2019-07-19,368,-1.2074449119704758,gdelt_gkg_strong
2019-07-20,173,-0.748084526540956,gdelt_gkg_strong
2019-07-21,95,-0.8611390168145439,gdelt_gkg_strong
2019-07-22,359,-1.2083926874289679,gdelt_gkg_strong
2019-07-23,448,-0.9109462103214253,gdelt_gkg_strong
2019-07-24,412,-1.0220210504109937,gdelt_gkg_strong
2019-09-28,200,-0.19084725357658122,gdelt_gkg_strong
2019-09-29,148,0.36018158019185254,gdelt_gkg_strong
2019-09-30,331,-0.22550338114957721,gdelt_gkg_strong
